id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code
26700,VVNB,large_airport,Noi Bai International Airport,21.221201,105.806999,39,AS,VN,VN-RRD,Hanoi (Soc Son),yes,VVNB,HAN,VVNB
26702,VVPB,medium_airport,Phu Bai International Airport,16.400628,107.703094,48,AS,VN,VN-NC,Huế,yes,VVPB,HUI,VVPB
26703,VVPC,medium_airport,Phu Cat Airport,13.955,109.042,80,AS,VN,VN-SCC,Quy Nohn,yes,VVPC,UIH,VVPC
26704,VVPK,medium_airport,Pleiku Airport,14.004500389099121,108.01699829101562,2434,AS,VN,VN-CH,Pleiku,yes,VVPK,PXU,VVPK
26705,VVPQ,medium_airport,Phu Quoc International Airport,10.1698,103.9931,37,AS,VN,VN-SW,Phu Quoc Island,yes,VVPQ,PQC,VVPQ
32580,VVRG,medium_airport,Rach Gia Airport,9.95802997234,105.132379532,7,AS,VN,VN-SW,Rach Gia,yes,VVRG,VKG,VVRG
26707,VVTH,medium_airport,Dong Tac Airport,13.0496,109.334,20,AS,VN,VN-SCC,Tuy Hoa,yes,VVTH,TBB,VVTH
26708,VVTS,large_airport,Tan Son Nhat International Airport,10.8188,106.652,33,AS,VN,VN-SE,Ho Chi Minh City,yes,VVTS,SGN,VVTS
332254,VVVD,medium_airport,Van Don International Airport,21.120693,107.41539,24,AS,VN,VN-NE,Van Don,yes,VVVD,VDO,VVVD
26709,VVVH,medium_airport,Vinh Airport,18.7376003265,105.67099762,23,AS,VN,VN-NC,Vinh,yes,VVVH,VII,VVVH
26716,VYDW,medium_airport,Dawei Airport,14.103899955749512,98.20359802246094,84,AS,MM,MM-05,Dawei,yes,VYDW,TVY,VYDW
26720,VYKG,medium_airport,Kengtung Airport,21.301599502563477,99.63600158691406,2798,AS,MM,MM-17,Kengtung,yes,VYKG,KET,VYKG
26722,VYKP,medium_airport,Kyaukpyu Airport,19.42639923095703,93.53479766845703,20,AS,MM,MM-16,Kyaukpyu,yes,VYKP,KYP,VYKP
26723,VYKT,medium_airport,Kawthoung Airport,10.049300193786621,98.53800201416016,180,AS,MM,MM-05,Kawthoung,yes,VYKT,KAW,VYKT
26724,VYLK,medium_airport,Loikaw Airport,19.691499710083008,97.21479797363281,2940,AS,MM,MM-12,Loikaw,yes,VYLK,LIW,VYLK
26725,VYLS,medium_airport,Lashio Airport,22.9778995513916,97.752197265625,2450,AS,MM,MM-17,Lashio,yes,VYLS,LSH,VYLS
26727,VYMD,large_airport,Mandalay International Airport,21.702199935913086,95.97789764404297,300,AS,MM,MM-04,Mandalay,yes,VYMD,MDL,VYMD
26728,VYME,medium_airport,Myeik Airport,12.439800262451172,98.62149810791016,75,AS,MM,MM-05,Mkeik,yes,VYME,MGZ,VYME
26729,VYMK,medium_airport,Myitkyina Airport,25.3836,97.351898,475,AS,MM,MM-11,Myitkyina,yes,VYMK,MYT,VYMK
32609,VYML,medium_airport,Meiktila Air Base,20.88640022277832,95.89279174804688,699,AS,MM,MM-04,Meiktila,no,,,VYML
26731,VYMO,medium_airport,Momeik Airport,23.092500686645508,96.64530181884766,600,AS,MM,MM-17,,no,VYMO,MOE,VYMO
26732,VYMS,medium_airport,Mong Hsat Airport,20.516799926757812,99.25679779052734,1875,AS,MM,MM-17,Mong Hsat,yes,VYMS,MOG,VYMS
26733,VYNP,medium_airport,Nampong Air Base,25.354400634799998,97.2951965332,459,AS,MM,MM-11,Myitkyina,no,,,VYNP
26734,VYNS,medium_airport,Namsang Airport,20.890499114990234,97.73590087890625,3100,AS,MM,MM-17,Namsang,no,VYNS,NMS,VYNS
26717,VYNT,medium_airport,Nay Pyi Taw International Airport,19.623501,96.200996,302,AS,MM,MM-04,Pyinmana,yes,VYNT,NYT,VYNT
26737,VYPT,medium_airport,Putao Airport,27.32990074157715,97.42630004882812,1500,AS,MM,MM-11,Putao,yes,VYPT,PBU,VYPT
26739,VYST,medium_airport,Shante Air Base,20.941699981689453,95.91449737548828,630,AS,MM,MM-04,Meiktila,no,,,VYST
26740,VYSW,medium_airport,Sittwe Airport,20.133165,92.870693,27,AS,MM,MM-16,Sittwe,yes,VYSW,AKY,VYSW
26741,VYTD,medium_airport,Thandwe Airport,18.4606990814209,94.30010223388672,20,AS,MM,MM-16,Thandwe,yes,VYTD,SNW,VYTD
26742,VYTL,medium_airport,Tachileik Airport,20.483800888061523,99.9354019165039,1280,AS,MM,MM-17,Tachileik,yes,VYTL,THL,VYTL
26744,VYYY,large_airport,Yangon International Airport,16.907300949099998,96.1332015991,109,AS,MM,MM-06,Yangon,yes,VYYY,RGN,VYYY
26745,WAAA,large_airport,Hasanuddin International Airport,-5.06163,119.554001,47,AS,ID,ID-SN,Ujung Pandang,yes,WAAA,UPG,WAAA
26746,WABB,medium_airport,Frans Kaisiepo Airport,-1.19002,136.108002,46,AS,ID,ID-PA,Biak,yes,WABB,BIK,WABB
525702,WABI,medium_airport,Douw Aturure Airport,-3.397973,135.393071,22,OC,ID,ID-PT,Nabire,no,WABI,NBX,WABI
356138,WABO,medium_airport,Stevanus Rumbewas Airport,-1.82842,136.062402,20,AS,ID,ID-PA,Serui,no,WABO,ZRI,WABO
26748,WABP,medium_airport,Mozes Kilangin Airport,-4.52978,136.887388,103,AS,ID,ID-PT,Timika,yes,,TIM,WAYY
26751,WADD,large_airport,Denpasar I Gusti Ngurah Rai International Airport,-8.748409,115.167123,14,AS,ID,ID-BA,"Kuta, Badung",yes,WADD,DPS,WADD
299629,WADL,medium_airport,Lombok International Airport,-8.759962,116.278169,319,AS,ID,ID-NB,"Mataram (Pujut, Lombok Tengah)",yes,WADL,LOP,WADL
26773,WAEE,medium_airport,Sultan Babullah Airport,0.831012,127.381611,49,AS,ID,ID-MU,Sango,yes,WAEE,TTE,WAEE
26772,WAEW,medium_airport,Pitu Airport,2.04599,128.324997,49,AS,ID,ID-MU,Gotalalamo-Morotai Island,no,,OTI,WAEW
352892,WAFB,medium_airport,Toraja Airport,-3.185833,119.91775,2884,AS,ID,ID-SS,Toraja,yes,WAFB,TRT,WAFB
26769,WAFF,medium_airport,Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,284,AS,ID,ID-ST,Palu,yes,WAFF,PLW,WAFF
26771,WAFP,medium_airport,Kasiguncu Airport,-1.414121,120.659241,174,AS,ID,ID-ST,Poso-Celebes Island,no,,PSJ,WAFP
26774,WAFW,medium_airport,Syukuran Aminuddin Amir Airport,-1.035893,122.773934,56,AS,ID,ID-ST,Luwok,no,WAFW,LUW,WAFW
26780,WAGG,medium_airport,Tjilik Riwut Airport,-2.227146,113.943388,82,AS,ID,ID-KT,Palangkaraya,yes,WAGG,PKY,WAGG
332202,WAHI,medium_airport,Yogyakarta International Airport,-7.905338,110.057264,24,AS,ID,ID-YO,Yogyakarta,yes,WAHI,YIA,WAHI
26833,WAHL,medium_airport,Tunggul Wulung Airport,-7.64506,109.033997,69,AS,ID,ID-JT,Cilacap,yes,WAHL,CXP,WAHL
26755,WAJJ,large_airport,Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,289,AS,ID,ID-PA,Sentani,yes,WAJJ,DJJ,WAJJ
41428,WAJO,medium_airport,Oksibil Airport,-4.9071,140.6277,4315,AS,ID,ID-PP,Oksibil,yes,WAJO,OKL,WAJO
26757,WAKK,medium_airport,Mopah International Airport,-8.523898,140.419693,10,AS,ID,ID-PS,Merauke,yes,WAKK,MKQ,WAKK
41437,WAKT,medium_airport,Tanah Merah Airport,-6.09669,140.303521,57,AS,ID,ID-PS,Tanah Merah,yes,WAKT,TMH,WAKT
26760,WALL,large_airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,12,AS,ID,ID-KI,Balikpapan,yes,WALL,BPN,WALL
26762,WALR,medium_airport,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,23,AS,ID,ID-KU,Tarakan,yes,WAQQ,TRK,WAQQ
26763,WALS,medium_airport,Aji Pangeran Tumenggung Pranoto International Airport,-0.374478,117.250128,82,AS,ID,ID-KI,Samarinda,yes,WALS,AAP,WALS
26768,WAMH,medium_airport,Naha Airport,3.68478,125.527162,16,AS,ID,ID-SA,"Tabukan Utara, Sangihe Islands",yes,WAMH,NAH,WAMH
26770,WAMM,medium_airport,Sam Ratulangi Airport,1.549266,124.926319,264,AS,ID,ID-SA,Manado,yes,WAMM,MDC,WAMM
26778,WAON,medium_airport,Warukin Airport,-2.21656,115.435997,197,AS,ID,ID-KS,Tanta-Tabalong,yes,WAON,TJG,WAON
26779,WAOO,medium_airport,Syamsudin Noor International Airport,-3.44236,114.763,66,AS,ID,ID-KS,Landasan Ulin,yes,WAOO,BDJ,WAOO
333039,WAPF,medium_airport,Karel Sadsuitubun Airport,-5.760278,132.759444,78,AS,ID,ID-MA,Langgur,yes,WAPF,LUV,WAPF
525059,WAPN,medium_airport,Namniwel Airport,-3.143159,126.976469,7,AS,ID,ID-MA,Namniwel,yes,WAPN,NAM,WAPN
26784,WAPP,medium_airport,Pattimura International Airport,-3.71026,128.089005,33,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,WAPP
26759,WAQT,medium_airport,Kalimarau Airport,2.14776,117.430705,59,AS,ID,ID-KI,Tanjung Redeb - Borneo Island,yes,WAQT,BEJ,WAQT
26785,WARA,medium_airport,Abdul Rachman Saleh Airport,-7.929099,112.714233,1726,AS,ID,ID-JI,Malang,yes,WARA,MLG,WARA
26787,WARJ,medium_airport,Adisutjipto Airport,-7.78818,110.431999,379,AS,ID,ID-YO,Yogyakarta,yes,WAHH,JOG,WAHH
26788,WARQ,medium_airport,Adisumarmo Airport,-7.516044,110.757492,421,AS,ID,ID-JT,Surakarta,yes,WAHQ,SOC,WAHQ
26789,WARR,large_airport,Juanda International Airport,-7.37983,112.787003,9,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,WARR
26790,WARS,medium_airport,Achmad Yani Airport,-6.970732,110.373244,10,AS,ID,ID-JT,Semarang,yes,WAHS,SRG,WAHS
26791,WASF,medium_airport,Fakfak Airport,-2.920508,132.267011,462,AS,ID,ID-PB,Fakfak,yes,WASF,FKQ,WASF
26792,WASK,medium_airport,Kaimana Airport,-3.6446,133.695116,19,AS,ID,ID-PB,Kaimana,yes,WASK,KNG,WASK
26793,WASO,medium_airport,Babo Airport,-2.53224,133.438995,10,AS,ID,ID-PB,Babo,no,WASO,BXB,WASO
26794,WASR,medium_airport,Rendani Airport,-0.891833,134.048996,23,AS,ID,ID-PB,Manokwari,yes,WAUU,MKW,WAUU
32634,WASS,medium_airport,Domine Eduard Osok Airport,-0.894,131.287,10,AS,ID,ID-PB,Sorong,yes,WASS,SOQ,WASS
26756,WAVV,medium_airport,Wamena Airport,-4.097324,138.952417,5435,AS,ID,ID-PP,Wamena,yes,WAVV,WMX,WAVV
333072,WAWD,medium_airport,Matahora Airport,-5.293996,123.634,88,AS,ID,ID-SG,Wangi-wangi Island,yes,WAWD,WNI,WAWD
505052,WAWP,medium_airport,Sangia Nibandera Airport,-4.338158,121.524047,40,AS,ID,ID-SG,Kolaka,yes,WAWP,KXB,WAWP
26807,WBGB,medium_airport,Bintulu Airport,3.12385010719,113.019996643,74,AS,MY,MY-13,Bintulu,yes,WBGB,BTU,WBGB
26808,WBGG,medium_airport,Kuching International Airport,1.487364,110.352859,89,AS,MY,MY-13,Kuching,yes,WBGG,KCH,WBGG
26809,WBGJ,medium_airport,Limbang Airport,4.808300018310547,115.01000213623047,14,AS,MY,MY-13,Limbang,yes,WBGJ,LMN,WBGJ
350992,WBGK,medium_airport,Mukah Airport,2.881944,112.043333,20,AS,MY,MY-13,Mukah,yes,WBGK,MKM,WBGK
26810,WBGM,medium_airport,Marudi Airport,4.178734,114.330318,103,AS,MY,MY-13,Marudi,yes,WBGM,MUR,WBGM
26811,WBGR,medium_airport,Miri Airport,4.32201,113.987,59,AS,MY,MY-13,Miri,yes,WBGR,MYY,WBGR
26812,WBGS,medium_airport,Sibu Airport,2.2616,111.985001,122,AS,MY,MY-13,Sibu,yes,WBGS,SBW,WBGS
30682,WBGZ,medium_airport,Bario Airport,3.734648,115.478548,3350,AS,MY,MY-13,Bario,yes,WBGZ,BBN,WBGZ
26813,WBKD,medium_airport,Lahad Datu Airport,5.03241,118.32376,45,AS,MY,MY-12,Lahad Datu,yes,WBKD,LDU,WBKD
26814,WBKK,medium_airport,Kota Kinabalu International Airport,5.932743,116.049324,10,AS,MY,MY-12,Kota Kinabalu,yes,WBKK,BKI,WBKK
26815,WBKL,medium_airport,Labuan Airport,5.301667,115.248333,101,AS,MY,MY-15,Labuan,yes,WBKL,LBU,WBKL
26816,WBKS,medium_airport,Sandakan Airport,5.900899887084961,118.05899810791016,46,AS,MY,MY-12,Sandakan,yes,WBKS,SDK,WBKS
26817,WBKW,medium_airport,Tawau Airport,4.31338,118.12152,57,AS,MY,MY-12,Tawau,yes,WBKW,TWU,WBKW
26818,WBMU,medium_airport,Mulu Airport,4.048329830169678,114.80500030517578,80,AS,MY,MY-13,Mulu,yes,WBMU,MZV,WBMU
26819,WBSB,large_airport,Brunei International Airport,4.9442,114.928001,73,AS,BN,BN-BM,Bandar Seri Begawan,yes,WBSB,BWN,WBSB
26821,WIBB,medium_airport,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,0.458647,101.444321,102,AS,ID,ID-RI,Pekanbaru,yes,WIBB,PKU,WIBB
26822,WIBD,medium_airport,Pinang Kampai Airport,1.609114,101.433492,55,AS,ID,ID-RI,Dumai,yes,WIBD,DUM,WIBD
26857,WIBJ,medium_airport,Japura Airport,-0.352808,102.334999,62,AS,ID,ID-RI,Rengat-Sumatra Island,no,WIBJ,RGT,WIBJ
333068,WICA,medium_airport,Kertajati International Airport,-6.648924,108.166692,134,AS,ID,ID-JB,Kertajati,yes,WICA,KJT,WICA
26824,WICC,medium_airport,Husein Sastranegara International Airport,-6.90063,107.575996,2436,AS,ID,ID-JB,Bandung,yes,WICC,BDO,WICC
26828,WIDD,medium_airport,Hang Nadim International Airport,1.12103,104.119003,126,AS,ID,ID-KR,Batam,yes,WIDD,BTH,WIDD
26832,WIHH,medium_airport,Halim Perdanakusuma International Airport,-6.266610145568848,106.89099884033203,84,AS,ID,ID-JK,Jakarta,yes,WIHH,HLP,WIHH
26835,WIII,large_airport,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,34,AS,ID,ID-BT,Jakarta,yes,WIII,CGK,WIII
26827,WILL,medium_airport,Radin Inten II International Airport,-5.246803,105.182531,282,AS,ID,ID-LA,Bandar Lampung,yes,WILL,TKG,WILL
26836,WIMB,medium_airport,Binaka Airport,1.16628,97.704327,20,AS,ID,ID-SU,Gunungsitoli,yes,WIMB,GNS,WIMB
26837,WIME,medium_airport,Aek Godang Airport,1.4001,99.430496,922,AS,ID,ID-SU,Padang Sidempuan,no,WIME,AEG,WIME
26839,WIMK,medium_airport,Soewondo Air Force Base,3.558425,98.672275,114,AS,ID,ID-SU,Medan,no,WIMK,MES,WIMK
309577,WIMM,large_airport,Kualanamu International Airport,3.637847,98.870566,23,AS,ID,ID-SU,Beringin,yes,WIMM,KNO,WIMM
26841,WIMS,medium_airport,Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,33,AS,ID,ID-SU,Sibolga (Pinangsori),yes,WIMS,FLZ,WIMS
507992,WIMU,medium_airport,Alas Leuser Airport,3.391456,97.863726,419,AS,ID,ID-AC,Kutacane,yes,,LSR,WIMU
26843,WIOG,medium_airport,Nanga Pinoh Airport,-0.34864,111.746155,123,AS,ID,ID-KB,Nanga Pinoh-Borneo Island,yes,WIOG,NPO,WIOG
26844,WIOK,medium_airport,Rahadi Osman Airport,-1.817165,109.963469,46,AS,ID,ID-KB,Ketapang,yes,WIOK,KTG,WIOK
26846,WION,medium_airport,Ranai Airport,3.90871,108.388,7,AS,ID,ID-KR,Ranai-Natuna Besar Island,yes,,NTX,WIDO
26847,WIOO,medium_airport,Supadio Airport,-0.150711,109.403999,10,AS,ID,ID-KB,Pontianak,yes,WIOO,PNK,WIOO
26848,WIOP,medium_airport,Pangsuma Airport,0.834579,112.940217,297,AS,ID,ID-KB,Putussibau-Borneo Island,yes,WIOP,PSU,WIOP
525696,WIOS,medium_airport,Tebelian Airport,-0.045214,111.458049,97,AS,ID,ID-KB,Sintang,yes,WIOS,SQG,WIOS
26852,WIPK,medium_airport,Depati Amir Airport,-2.1622,106.139,109,AS,ID,ID-BB,Pangkal Pinang,yes,WIKK,PGK,WIKK
26853,WIPL,medium_airport,Fatmawati Soekarno Airport,-3.8637,102.338997,50,AS,ID,ID-BE,Bengkulu,yes,WIGG,BKS,WIGG
26855,WIPP,medium_airport,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,49,AS,ID,ID-SS,Palembang,yes,WIPP,PLM,WIPP
26856,WIPQ,medium_airport,Pendopo Airport,-3.2860701084136963,103.87999725341797,184,AS,ID,ID-SS,Talang Gudang-Sumatra Island,yes,WIPQ,PDO,WIPQ
26858,WIPT,medium_airport,Minangkabau International Airport,-0.786917,100.280998,18,AS,ID,ID-SB,Padang (Katapiang),yes,WIEE,PDG,WIEE
31889,WITC,medium_airport,Cut Nyak Dhien Airport,4.040998,96.253312,10,AS,ID,ID-AC,Kuala Pesisir,yes,WITC,MEQ,WITC
333093,WITK,medium_airport,Rembele Airport,4.72113,96.851943,4648,AS,ID,ID-AC,Takengon,yes,WITK,TXE,WITK
26860,WITL,medium_airport,Lhok Sukon Airport,5.06951,97.259201,28,AS,ID,ID-AC,Lhok Sukon-Sumatra Island,no,WITL,LSX,WITL
26862,WITT,medium_airport,Sultan Iskandar Muda International Airport,5.525087,95.41997,65,AS,ID,ID-AC,Banda Aceh,yes,WITT,BTJ,WITT
26863,WMAP,medium_airport,Kluang Airport,2.04138994217,103.306999207,150,AS,MY,MY-01,Kluang,no,,,WMAP
26864,WMBT,medium_airport,Tioman Airport,2.81818,104.160004,15,AS,MY,MY-06,Tioman Island,yes,WMBT,TOD,WMBT
26866,WMKA,medium_airport,Sultan Abdul Halim Airport,6.189670085906982,100.39800262451172,15,AS,MY,MY-02,Alor Satar,yes,WMKA,AOR,WMKA
26867,WMKB,medium_airport,RMAF Butterworth Air Base,5.46592,100.390999,11,AS,MY,MY-07,Butterworth,no,WMKB,BWH,WMKB
26868,WMKC,medium_airport,Sultan Ismail Petra Airport,6.1668500900268555,102.29299926757812,16,AS,MY,MY-03,Kota Baharu,yes,WMKC,KBR,WMKC
26869,WMKD,medium_airport,Kuantan Airport,3.7753899097442627,103.20899963378906,58,AS,MY,MY-06,Kuantan,yes,WMKD,KUA,WMKD
26870,WMKE,medium_airport,Kerteh Airport,4.53722,103.427002,18,AS,MY,MY-11,Kerteh,no,WMKE,KTE,WMKE
26872,WMKI,medium_airport,Sultan Azlan Shah Airport,4.567969799041748,101.09200286865234,130,AS,MY,MY-08,Ipoh,yes,WMKI,IPH,WMKI
26873,WMKJ,medium_airport,Senai International Airport,1.64131,103.669998,135,AS,MY,MY-01,Johor Bahru,yes,WMKJ,JHB,WMKJ
26874,WMKK,large_airport,Kuala Lumpur International Airport,2.74558,101.709999,69,AS,MY,MY-10,Sepang,yes,WMKK,KUL,WMKK
26875,WMKL,medium_airport,Langkawi International Airport,6.329730033874512,99.72869873046875,29,AS,MY,MY-02,Langkawi,yes,WMKL,LGK,WMKL
26876,WMKM,medium_airport,Malacca International Airport,2.265613,102.252778,35,AS,MY,MY-04,Malacca,no,WMKM,MKZ,WMKM
26877,WMKN,medium_airport,Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,21,AS,MY,MY-11,Kuala Terengganu,yes,WMKN,TGG,WMKN
26878,WMKP,medium_airport,Penang International Airport,5.297140121459961,100.2770004272461,11,AS,MY,MY-07,Penang,yes,WMKP,PEN,WMKP
26879,WMSA,medium_airport,Sultan Abdul Aziz Shah International Airport,3.130579948425293,101.54900360107422,90,AS,MY,MY-10,Subang,yes,WMSA,SZB,WMSA
26880,WPDB,medium_airport,Suai Airport,-9.30331039428711,125.28700256347656,96,AS,TL,TL-CO,Suai,no,WPDB,UAI,WPDB
26881,WPDL,medium_airport,Presidente Nicolau Lobato International Airport,-8.546562,125.524507,154,AS,TL,TL-DI,Dili,yes,WPDL,DIL,WPDL
26882,WPEC,medium_airport,Cakung Airport,-8.486479,126.399981,1771,AS,TL,TL-BA,Baucau,no,WPEC,BCH,WPEC
35138,WPOC,medium_airport,Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,,AS,TL,TL-OE,Oecussi-Ambeno,no,WPOC,OEC,WPOC
32675,WSAC,medium_airport,Changi Air Base (East),1.3441400528,104.009002686,22,AS,SG,SG-04,Singapore,no,,,WSAC
26883,WSAG,medium_airport,Sembawang Air Base,1.42526,103.813004,86,AS,SG,SG-03,Sembawang,no,,,WSAG
26884,WSAP,medium_airport,Paya Lebar Air Base,1.36042,103.910004,65,AS,SG,SG-04,Paya Lebar,no,WSAP,QPG,WSAP
26885,WSAT,medium_airport,Tengah Air Base,1.387561,103.708291,50,AS,SG,SG-03,Western Water Catchment,no,WSAT,TGA,WSAT
26886,WSSL,medium_airport,Seletar Airport,1.41555,103.86673,36,AS,SG,SG-02,Seletar,yes,WSSL,XSP,WSSL
26887,WSSS,large_airport,Singapore Changi Airport,1.35019,103.994003,22,AS,SG,SG-04,Singapore,yes,WSSS,SIN,WSSS
596510,XCBA,medium_airport,Ok365comdev,10,12,12,AS,VN,VN-NC,Hồ Chí Minh,yes,CCAA,,XCBA
42923,XRMU,medium_airport,Khankala Air Base,43.2981,45.7841,548,AS,RU,RU-CE,Grozny,no,,,XRMU
35017,XRWL,medium_airport,Lebyazhye Air Base,50.201698,45.208302,381,AS,RU,RU-VGG,Kamyshin,no,,,XRWL
26888,YABA,medium_airport,Albany Airport,-34.94329833984375,117.80899810791016,233,OC,AU,AU-WA,Albany,yes,YABA,ALH,YABA
26889,YAMB,medium_airport,RAAF Base Amberley,-27.640976,152.713688,91,OC,AU,AU-QLD,,no,YAMB,,YAMB
26891,YARA,medium_airport,Ararat Airport,-37.309978,142.988688,1008,OC,AU,AU-VIC,Ararat,no,YARA,ARY,YARA
26893,YARM,medium_airport,Armidale Airport,-30.528099060099997,151.617004395,3556,OC,AU,AU-NSW,Armidale,yes,YARM,ARM,YARM
26895,YAYE,medium_airport,Ayers Rock Connellan Airport,-25.185913,130.97703,1626,OC,AU,AU-NT,Yulara,yes,YAYE,AYQ,YAYE
26899,YBAR,medium_airport,Barcaldine Airport,-23.566268,145.302086,878,OC,AU,AU-QLD,Barcaldine,yes,YBAR,BCI,YBAR
26900,YBAS,medium_airport,Alice Springs Airport,-23.806588,133.903427,1789,OC,AU,AU-NT,Alice Springs,yes,YBAS,ASP,YBAS
26901,YBBN,large_airport,Brisbane International Airport,-27.384199142456055,153.11700439453125,13,OC,AU,AU-QLD,Brisbane,yes,YBBN,BNE,YBBN
26902,YBCG,medium_airport,Gold Coast Airport,-28.165962,153.506641,21,OC,AU,AU-QLD,Gold Coast,yes,YBCG,OOL,YBCG
26903,YBCK,medium_airport,Blackall Airport,-24.431678,145.429716,928,OC,AU,AU-QLD,Blackall,yes,YBCK,BKQ,YBCK
26904,YBCS,medium_airport,Cairns International Airport,-16.878921,145.74948,10,OC,AU,AU-QLD,Cairns,yes,YBCS,CNS,YBCS
26905,YBCV,medium_airport,Charleville Airport,-26.4132995605,146.261993408,1003,OC,AU,AU-QLD,Charleville,yes,YBCV,CTL,YBCV
26907,YBDV,medium_airport,Birdsville Airport,-25.897499084472656,139.34800720214844,159,OC,AU,AU-QLD,,yes,YBDV,BVI,YBDV
26908,YBHI,medium_airport,Broken Hill Airport,-32.0013999939,141.472000122,958,OC,AU,AU-NSW,Broken Hill,yes,YBHI,BHQ,YBHI
26909,YBHM,medium_airport,Hamilton Island Airport,-20.3581008911,148.95199585,15,OC,AU,AU-QLD,Hamilton Island,yes,YBHM,HTI,YBHM
26910,YBIE,medium_airport,Bedourie Airport,-24.3461,139.460007,300,OC,AU,AU-QLD,Bedourie,yes,YBIE,BEU,YBIE
26912,YBKE,medium_airport,Bourke Airport,-30.039199829101562,145.95199584960938,352,OC,AU,AU-NSW,,yes,YBKE,BRK,YBKE
26914,YBLA,medium_airport,Benalla Airport,-36.551899,146.007004,569,OC,AU,AU-VIC,Benalla,no,YBLA,BLN,YBLA
26917,YBMA,medium_airport,Mount Isa Airport,-20.66638,139.488468,1121,OC,AU,AU-QLD,Mount Isa,yes,YBMA,ISA,YBMA
26919,YBMK,medium_airport,Mackay Airport,-21.170816,149.182588,19,OC,AU,AU-QLD,Mackay,yes,YBMK,MKY,YBMK
26920,YBNA,medium_airport,Ballina Byron Gateway Airport,-28.833236,153.561471,7,OC,AU,AU-NSW,Ballina,yes,YBNA,BNK,YBNA
26921,YBNS,medium_airport,Bairnsdale Airport,-37.887539,147.569379,165,OC,AU,AU-VIC,Bairnsdale,no,YBNS,BSJ,YBNS
26922,YBOK,medium_airport,Oakey Army Aviation Centre,-27.409262,151.736727,1335,OC,AU,AU-QLD,,yes,YBOK,OKY,YBOK
26923,YBOU,medium_airport,Boulia Airport,-22.913299560546875,139.89999389648438,542,OC,AU,AU-QLD,,yes,YBOU,BQL,YBOU
26924,YBPN,medium_airport,Proserpine Whitsunday Coast Airport,-20.494416,148.553583,82,OC,AU,AU-QLD,Proserpine,yes,YBPN,PPP,YBPN
26925,YBRK,medium_airport,Rockhampton Airport,-23.380019,150.475359,34,OC,AU,AU-QLD,Rockhampton,yes,YBRK,ROK,YBRK
26927,YBRM,medium_airport,Broome International Airport,-17.948789,122.227407,56,OC,AU,AU-WA,Broome,yes,YBRM,BME,YBRM
26928,YBRN,medium_airport,Balranald Airport,-34.624834,143.577114,210,OC,AU,AU-NSW,,no,YBRN,BZD,YBRN
26929,YBRW,medium_airport,Brewarrina Airport,-29.975792,146.81438,414,OC,AU,AU-NSW,,no,YBRW,BWQ,YBRW
26918,YBSU,medium_airport,Sunshine Coast Airport,-26.593324,153.08319,15,OC,AU,AU-QLD,Maroochydore,yes,YBSU,MCY,YBSU
26932,YBTH,medium_airport,Bathurst Airport,-33.406817,149.651161,2435,OC,AU,AU-NSW,Bathurst,yes,YBTH,BHS,YBTH
26933,YBTI,medium_airport,Bathurst Island Airport,-11.764966,130.615774,67,OC,AU,AU-NT,Wurrumiyanga,no,YBTI,BRT,YBTI
26934,YBTL,medium_airport,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,18,OC,AU,AU-QLD,Townsville,yes,YBTL,TSV,YBTL
26935,YBTR,medium_airport,Blackwater Airport,-23.6031,148.807007,657,OC,AU,AU-QLD,,no,YBTR,BLT,YBTR
26936,YBUD,medium_airport,Bundaberg Airport,-24.905039,152.322612,107,OC,AU,AU-QLD,Bundaberg,yes,YBUD,BDB,YBUD
26939,YBWP,medium_airport,Weipa Airport,-12.677493,141.922618,63,OC,AU,AU-QLD,Weipa,yes,YBWP,WEI,YBWP
315119,YBWW,medium_airport,Toowoomba Wellcamp Airport,-27.558332,151.793335,1509,OC,AU,AU-QLD,Toowoomba,yes,YBWW,WTB,YBWW
26941,YCAR,medium_airport,Carnarvon Airport,-24.880091,113.670752,13,OC,AU,AU-WA,Carnarvon,yes,YCAR,CVQ,YCAR
26943,YCBA,medium_airport,Cobar Airport,-31.538299560546875,145.79400634765625,724,OC,AU,AU-NSW,,yes,YCBA,CAZ,YCBA
26944,YCBB,medium_airport,Coonabarabran Airport,-31.3325,149.266998,2117,OC,AU,AU-NSW,,no,YCBB,COJ,YCBB
26946,YCBP,medium_airport,Coober Pedy Airport,-29.038312,134.722166,740,OC,AU,AU-SA,Coober Pedy,yes,YCBP,CPD,YCBP
